最大值,59.4,@,No.1283,,,,,,
最小值,-2.0,@,No.2232,,,,,,
平均值,20.01,,,,,,,,
次数,2493,,,,,,,,
NG次数,0,,,,,,,,
号码,力量,单位,位移,单位,合格判定,姿势,时间,日期,
1602,20.4,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1603,20.3,N,0.000,mm,OK,--,15:19:38,2024/3/1,
1604,20.3,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1605,20.2,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1606,20.2,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1607,20.1,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1608,20.0,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1609,19.9,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1610,19.9,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1611,19.8,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1612,19.7,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1613,19.7,N,0.000,mm,OK,--,15:19:39,2024/3/1,
1614,19.6,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1615,19.6,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1616,19.5,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1617,19.4,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1618,19.4,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1619,19.3,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1620,19.2,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1621,19.2,N,0.000,mm,OK,--,15:19:40,2024/3/1,
1622,19.1,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1623,19.0,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1624,19.0,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1625,18.9,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1626,18.8,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1627,18.7,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1628,18.7,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1629,18.6,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1630,18.6,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1631,18.5,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1632,18.4,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1633,18.4,N,0.000,mm,OK,--,15:19:41,2024/3/1,
1634,18.3,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1635,18.2,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1636,18.2,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1637,18.1,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1638,18.0,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1639,18.0,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1640,17.9,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1641,17.9,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1642,17.8,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1643,17.8,N,0.000,mm,OK,--,15:19:42,2024/3/1,
1644,17.7,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1645,17.6,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1646,17.6,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1647,17.5,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1648,17.5,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1649,17.4,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1650,17.3,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1651,17.3,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1652,17.2,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1653,17.2,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1654,17.1,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1655,17.0,N,0.000,mm,OK,--,15:19:43,2024/3/1,
1656,17.0,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1657,16.9,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1658,16.9,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1659,16.8,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1660,16.7,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1661,16.7,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1662,16.6,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1663,16.5,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1664,16.5,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1665,16.4,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1666,16.3,N,0.000,mm,OK,--,15:19:44,2024/3/1,
1667,16.3,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1668,16.2,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1669,16.1,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1670,16.1,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1671,16.0,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1672,16.0,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1673,15.9,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1674,15.8,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1675,15.8,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1676,15.7,N,0.000,mm,OK,--,15:19:45,2024/3/1,
1677,15.7,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1678,15.6,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1679,15.6,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1680,15.5,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1681,15.4,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1682,15.4,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1683,15.3,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1684,15.3,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1685,15.2,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1686,15.2,N,0.000,mm,OK,--,15:19:46,2024/3/1,
1687,15.1,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1688,15.0,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1689,15.0,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1690,14.9,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1691,14.8,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1692,14.8,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1693,14.7,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1694,14.6,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1695,14.6,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1696,14.5,N,0.000,mm,OK,--,15:19:47,2024/3/1,
1697,14.5,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1698,14.4,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1699,14.3,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1700,14.3,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1701,14.2,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1702,14.2,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1703,14.1,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1704,14.0,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1705,14.0,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1706,13.9,N,0.000,mm,OK,--,15:19:48,2024/3/1,
1707,13.9,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1708,13.8,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1709,13.7,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1710,13.7,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1711,13.6,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1712,13.6,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1713,13.5,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1714,13.4,N,0.000,mm,OK,--,15:19:49,2024/3/1,
1715,13.4,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1716,13.3,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1717,13.2,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1718,13.2,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1719,13.1,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1720,13.1,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1721,13.0,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1722,12.9,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1723,12.9,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1724,12.8,N,0.000,mm,OK,--,15:19:50,2024/3/1,
1725,12.8,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1726,12.7,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1727,12.6,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1728,12.6,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1729,12.5,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1730,12.5,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1731,12.4,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1732,12.3,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1733,12.3,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1734,12.2,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1735,12.2,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1736,12.1,N,0.000,mm,OK,--,15:19:51,2024/3/1,
1737,12.1,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1738,12.0,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1739,11.9,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1740,11.9,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1741,11.8,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1742,11.8,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1743,11.7,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1744,11.7,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1745,11.6,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1746,11.6,N,0.000,mm,OK,--,15:19:52,2024/3/1,
1747,11.6,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1748,11.5,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1749,11.5,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1750,11.4,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1751,11.3,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1752,11.3,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1753,11.3,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1754,11.2,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1755,11.1,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1756,11.1,N,0.000,mm,OK,--,15:19:53,2024/3/1,
1757,11.0,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1758,11.0,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1759,10.9,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1760,10.9,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1761,10.8,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1762,10.8,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1763,10.7,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1764,10.7,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1765,10.6,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1766,10.6,N,0.000,mm,OK,--,15:19:54,2024/3/1,
1767,10.5,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1768,10.5,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1769,10.4,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1770,10.4,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1771,10.3,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1772,10.3,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1773,10.2,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1774,10.2,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1775,10.1,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1776,10.0,N,0.000,mm,OK,--,15:19:55,2024/3/1,
1777,10.0,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1778,10.0,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1779,9.9,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1780,9.9,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1781,9.9,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1782,9.9,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1783,9.8,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1784,9.7,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1785,9.7,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1786,9.6,N,0.000,mm,OK,--,15:19:56,2024/3/1,
1787,9.6,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1788,9.5,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1789,9.5,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1790,9.4,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1791,9.4,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1792,9.3,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1793,9.3,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1794,9.2,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1795,9.1,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1796,9.1,N,0.000,mm,OK,--,15:19:57,2024/3/1,
1797,9.1,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1798,9.0,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1799,8.9,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1800,8.9,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1801,8.8,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1802,8.8,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1803,8.7,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1804,8.7,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1805,8.7,N,0.000,mm,OK,--,15:19:58,2024/3/1,
1806,8.6,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1807,8.6,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1808,8.5,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1809,8.5,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1810,8.4,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1811,8.4,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1812,8.3,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1813,8.2,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1814,8.2,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1815,8.1,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1816,8.1,N,0.000,mm,OK,--,15:19:59,2024/3/1,
1817,8.0,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1818,8.0,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1819,7.9,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1820,7.9,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1821,7.8,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1822,7.7,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1823,7.7,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1824,7.6,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1825,7.6,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1826,7.5,N,0.000,mm,OK,--,15:20:00,2024/3/1,
1827,7.5,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1828,7.4,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1829,7.4,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1830,7.3,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1831,7.3,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1832,7.2,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1833,7.2,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1834,7.1,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1835,7.1,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1836,7.0,N,0.000,mm,OK,--,15:20:01,2024/3/1,
1837,7.0,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1838,6.9,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1839,6.8,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1840,6.8,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1841,6.7,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1842,6.7,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1843,6.6,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1844,6.6,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1845,6.5,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1846,6.5,N,0.000,mm,OK,--,15:20:02,2024/3/1,
1847,6.4,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1848,6.4,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1849,6.3,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1850,6.3,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1851,6.2,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1852,6.2,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1853,6.1,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1854,6.1,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1855,6.0,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1856,6.0,N,0.000,mm,OK,--,15:20:03,2024/3/1,
1857,5.9,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1858,5.9,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1859,5.8,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1860,5.8,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1861,5.7,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1862,5.7,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1863,5.6,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1864,5.6,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1865,5.5,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1866,5.5,N,0.000,mm,OK,--,15:20:04,2024/3/1,
1867,5.4,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1868,5.4,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1869,5.3,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1870,5.3,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1871,5.2,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1872,5.2,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1873,5.2,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1874,5.1,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1875,5.1,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1876,5.0,N,0.000,mm,OK,--,15:20:05,2024/3/1,
1877,5.0,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1878,4.9,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1879,4.9,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1880,4.8,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1881,4.8,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1882,4.7,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1883,4.7,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1884,4.6,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1885,4.6,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1886,4.5,N,0.000,mm,OK,--,15:20:06,2024/3/1,
1887,4.5,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1888,4.4,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1889,4.4,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1890,4.3,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1891,4.3,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1892,4.2,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1893,4.2,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1894,4.1,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1895,4.1,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1896,4.0,N,0.000,mm,OK,--,15:20:07,2024/3/1,
1897,4.0,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1898,3.9,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1899,3.9,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1900,3.8,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1901,3.8,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1902,3.7,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1903,3.7,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1904,3.6,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1905,3.6,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1906,3.5,N,0.000,mm,OK,--,15:20:08,2024/3/1,
1907,3.5,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1908,3.4,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1909,3.4,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1910,3.3,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1911,3.3,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1912,3.2,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1913,3.2,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1914,3.1,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1915,3.1,N,0.000,mm,OK,--,15:20:09,2024/3/1,
1916,3.0,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1917,3.0,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1918,2.9,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1919,2.9,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1920,2.8,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1921,2.8,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1922,2.7,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1923,2.7,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1924,2.7,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1925,2.6,N,0.000,mm,OK,--,15:20:10,2024/3/1,
1926,2.5,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1927,2.5,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1928,2.4,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1929,2.4,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1930,2.3,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1931,2.3,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1932,2.2,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1933,2.2,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1934,2.1,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1935,2.1,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1936,2.1,N,0.000,mm,OK,--,15:20:11,2024/3/1,
1937,2.0,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1938,2.0,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1939,1.9,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1940,1.9,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1941,1.8,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1942,1.8,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1943,1.7,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1944,1.7,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1945,1.6,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1946,1.6,N,0.000,mm,OK,--,15:20:12,2024/3/1,
1947,1.6,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1948,1.5,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1949,1.5,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1950,1.4,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1951,1.4,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1952,1.4,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1953,1.3,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1954,1.3,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1955,1.2,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1956,1.2,N,0.000,mm,OK,--,15:20:13,2024/3/1,
1957,1.1,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1958,1.1,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1959,1.1,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1960,1.0,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1961,1.0,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1962,0.9,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1963,0.9,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1964,0.9,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1965,0.8,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1966,0.8,N,0.000,mm,OK,--,15:20:14,2024/3/1,
1967,0.7,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1968,0.7,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1969,0.6,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1970,0.6,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1971,0.6,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1972,0.5,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1973,0.5,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1974,0.5,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1975,0.4,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1976,0.4,N,0.000,mm,OK,--,15:20:15,2024/3/1,
1977,0.3,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1978,0.3,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1979,0.3,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1980,0.2,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1981,0.2,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1982,0.1,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1983,0.1,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1984,0.1,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1985,0.0,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1986,0.0,N,0.000,mm,OK,--,15:20:16,2024/3/1,
1987,0.0,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1988,0.0,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1989,-0.1,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1990,-0.1,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1991,-0.1,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1992,-0.2,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1993,-0.2,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1994,-0.2,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1995,-0.3,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1996,-0.3,N,0.000,mm,OK,--,15:20:17,2024/3/1,
1997,-0.3,N,0.000,mm,OK,--,15:20:18,2024/3/1,
