Displacement,force,Time,Time2
1.7149999999999854,0.0,2024-03-02 20:44:58.079569,1709379898080
1.7199999999999853,315.536,2024-03-02 20:44:58.127337,1709379898127
1.7249999999999852,55.104000000000006,2024-03-02 20:44:58.191138,1709379898191
1.729999999999985,157.7024,2024-03-02 20:44:58.254850,1709379898255
1.734999999999985,191.1584,2024-03-02 20:44:58.318479,1709379898318
1.739999999999985,5.1168,2024-03-02 20:44:58.381720,1709379898382
1.7449999999999848,890.0608,2024-03-02 20:44:58.444850,1709379898445
1.7499999999999847,0.0,2024-03-02 20:44:58.492772,1709379898493
1.7549999999999846,852.8000000000001,2024-03-02 20:44:58.556204,1709379898556
1.7599999999999845,51.299200000000006,2024-03-02 20:44:58.619402,1709379898619
1.7649999999999844,832.3327999999999,2024-03-02 20:44:58.682090,1709379898682
1.7699999999999843,182.1056,2024-03-02 20:44:58.745921,1709379898746
1.7749999999999841,26.896,2024-03-02 20:44:58.792605,1709379898793
1.779999999999984,824.592,2024-03-02 20:44:58.855664,1709379898856
1.784999999999984,0.0,2024-03-02 20:44:58.919473,1709379898919
1.7899999999999838,813.0464000000001,2024-03-02 20:44:58.967137,1709379898967
1.7949999999999837,0.0,2024-03-02 20:44:59.029660,1709379899030
1.7999999999999836,447.6544,2024-03-02 20:44:59.093426,1709379899093
1.8049999999999835,98.79360000000001,2024-03-02 20:44:59.156874,1709379899157
1.8099999999999834,378.38079999999997,2024-03-02 20:44:59.220470,1709379899220
1.8149999999999833,874.7103999999999,2024-03-02 20:44:59.283204,1709379899283
1.8199999999999832,279.5872,2024-03-02 20:44:59.346663,1709379899347
1.824999999999983,922.0735999999999,2024-03-02 20:44:59.393941,1709379899394
1.829999999999983,23.0912,2024-03-02 20:44:59.456959,1709379899457
1.8349999999999829,868.2816,2024-03-02 20:44:59.520462,1709379899520
1.8399999999999828,105.2224,2024-03-02 20:44:59.584661,1709379899585
1.8449999999999827,797.696,2024-03-02 20:44:59.647981,1709379899648
1.8499999999999825,721.9936,2024-03-02 20:44:59.695580,1709379899696
1.8549999999999824,0.0,2024-03-02 20:44:59.758362,1709379899758
1.8599999999999823,837.4495999999999,2024-03-02 20:44:59.821842,1709379899822
1.8649999999999822,30.832,2024-03-02 20:44:59.885036,1709379899886
1.8699999999999821,887.4368,2024-03-02 20:44:59.932885,1709379899933
